@relation 'BOOKKEEPER_fullDataset-weka.filters.unsupervised.attribute.Remove-R1,2,3-weka.filters.unsupervised.attribute.RemoveUseless-M0.0-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute fan-in numeric
@attribute fan-out numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute nSmell numeric
@attribute isBuggy {No,Yes}

@data
19,3,117,115,0,6,1,2,0,1,No
8,1,113,113,0,3,1,1,0,1,No
11,2,115,114,0,5,1,2,0,0,No
9,2,113,113,0,5,1,1,0,0,No
74,8,361,346,0,18,1,2,0,1,Yes
31,5,372,351,0,6,1,3,0,0,No
22,5,341,335,0,12,1,2,0,0,No
51,9,345,337,0,13,1,2,0,1,Yes
25,6,369,350,0,6,1,3,0,1,No
41,7,95,89,0,11,1,2,0,1,No
17,2,64,61,0,7,1,2,0,0,No
64,10,128,125,0,19,1,2,0,1,Yes
3,1,8,8,0,0,1,1,0,0,No
3,1,8,8,0,0,1,1,0,0,No
28,2,0,0,0,7,0,0,0,0,Yes
12,2,0,0,0,3,0,0,0,1,No
27,2,2,1,0,8,1,1,0,0,Yes
14,2,0,0,0,6,0,0,0,0,No
25,5,0,0,0,9,0,0,0,1,Yes
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,Yes
3,1,0,0,0,1,0,0,0,0,No
15,4,0,0,0,6,0,0,0,0,Yes
3,1,0,0,0,0,0,0,0,0,No
28,2,0,0,0,7,0,0,0,0,No
12,2,0,0,0,3,0,0,0,1,No
40,7,224,224,0,8,1,1,0,2,No
35,5,232,231,0,8,1,1,0,0,No
37,4,230,227,0,20,1,2,0,0,Yes
28,4,228,226,0,7,1,2,0,0,Yes
3,1,0,0,0,1,0,0,0,0,No
48,9,593,589,0,9,1,2,0,2,No
39,5,593,589,0,10,1,2,0,0,Yes
5,1,587,586,0,1,1,2,0,0,No
19,2,589,587,0,5,1,2,0,1,No
4,1,587,586,0,1,1,2,0,0,No
11,2,589,587,0,4,1,2,0,0,No
4,1,587,586,0,1,1,2,0,0,No
25,2,589,587,0,6,1,2,0,1,No
4,1,587,586,0,1,1,2,0,0,No
23,2,589,587,0,5,1,2,0,0,No
4,1,585,585,0,1,1,1,0,0,No
4,1,585,585,0,1,1,1,0,0,No
7,5,585,585,0,1,1,1,0,0,No
17,3,591,588,0,6,1,2,0,0,Yes
50,5,591,588,0,24,1,2,0,0,Yes
38,3,593,589,0,17,1,2,0,1,No
7,2,589,587,0,3,1,2,0,1,No
12,1,587,586,0,1,1,2,0,0,No
6,1,587,586,0,0,1,2,0,0,No
37,4,597,591,0,12,1,2,0,2,Yes
7,2,587,586,0,3,1,2,0,1,No
36,4,597,591,0,12,1,2,0,2,Yes
7,2,587,586,0,3,1,2,0,1,No
18,3,587,586,0,4,1,2,0,1,No
33,4,599,592,0,14,1,2,0,2,No
12,2,591,588,0,5,1,2,0,1,No
3,1,585,585,0,1,1,1,0,0,No
3,1,585,585,0,1,1,1,0,0,Yes
3,1,585,585,0,1,1,1,0,0,No
65,11,373,369,0,19,1,2,0,2,Yes
78,15,383,374,0,23,1,2,0,1,Yes
77,10,373,369,0,20,1,2,0,1,Yes
11,5,365,365,0,8,1,1,0,0,No
5,1,367,366,0,4,1,2,0,1,No
47,9,108,103,0,16,1,2,0,1,Yes
5,1,65,65,0,3,1,1,0,0,No
4,1,73,69,0,0,1,2,0,0,No
4,1,72,69,0,0,1,2,0,0,No
5,1,0,0,0,1,0,0,0,0,No
40,8,191,188,0,8,1,2,0,1,No
9,3,185,185,0,4,1,1,0,0,No
7,3,187,186,0,3,1,2,0,0,No
6,3,187,186,0,2,1,2,0,0,No
3,1,187,186,0,1,1,2,0,0,No
3,1,189,187,0,1,1,2,0,0,No
3,1,185,185,0,0,1,1,0,0,No
3,1,185,185,0,0,1,1,0,0,No
3,1,185,185,1,0,1,1,0,0,No
20,3,195,190,0,4,1,2,0,0,No
6,2,187,186,0,2,1,2,0,0,No
6,2,187,186,0,2,1,2,0,0,No
3,1,189,187,0,2,1,2,0,0,No
15,1,185,185,0,2,1,1,0,0,No
4,1,185,185,0,1,1,1,0,0,No
4,1,185,185,0,1,1,1,0,0,No
7,1,49,49,0,1,1,1,0,0,No
7,1,49,49,0,1,1,1,0,0,No
7,1,49,49,0,1,1,1,0,0,No
3,1,50,50,0,0,1,1,0,0,No
3,1,50,50,0,0,1,1,0,0,No
3,1,50,50,0,0,1,1,0,0,No
3,1,50,50,0,0,1,1,0,0,No
3,1,50,50,0,0,1,1,0,0,No
3,1,97,97,0,1,1,1,0,0,No
14,3,97,97,0,5,1,1,0,0,No
3,1,97,97,0,1,1,1,0,0,No
8,1,97,97,0,1,1,1,0,0,No
22,5,97,97,0,6,1,1,0,2,No
3,1,97,97,0,1,1,1,0,0,No
8,1,97,97,0,1,1,1,0,0,No
22,5,97,97,0,6,1,1,0,2,No
3,1,138,138,0,3,1,1,0,0,No
3,1,43,43,0,0,1,1,0,0,No
3,1,43,43,0,0,1,1,0,0,No
3,1,42,42,0,0,1,1,0,0,No
3,1,42,42,0,0,1,1,0,0,No
3,1,42,42,0,0,1,1,0,0,No
12,2,56,56,0,3,1,1,0,1,No
9,4,56,56,0,2,1,1,0,1,No
3,1,56,56,0,2,1,1,0,0,No
27,9,162,162,0,1,1,1,0,0,No
3,1,6137,6118,0,0,1,2,0,0,No
8,3,6117,6115,0,0,1,2,0,0,No
4,1,6123,6118,0,0,1,2,0,0,No
4,1,6106,6101,0,1,1,2,0,0,No
8,2,6122,6121,0,3,1,2,0,0,No
18,8,6183,6131,0,0,1,2,0,0,No
4,1,6189,6134,0,0,1,2,0,0,No
4,1,6106,6101,0,1,1,2,0,0,No
8,2,6122,6121,0,3,1,2,0,0,No
30,14,6213,6149,0,0,1,2,0,0,No
4,1,6219,6152,0,0,1,2,0,0,No
4,1,6106,6101,0,1,1,2,0,0,No
8,2,6122,6121,0,3,1,2,0,0,No
4,1,6302,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
3,1,6122,6104,0,0,1,2,0,0,No
3,1,6112,6104,0,0,1,2,0,0,No
3,1,6270,6247,0,1,1,2,0,0,Yes
7,4,6265,6244,0,3,1,2,0,0,No
14,4,6265,6244,0,11,1,2,0,0,Yes
21,5,6265,6244,0,10,1,2,0,0,Yes
5,1,6265,6244,0,3,1,2,0,0,No
7,1,6265,6244,0,3,1,2,0,0,No
4,1,6265,6244,0,3,1,2,0,0,No
7,1,6265,6244,0,3,1,2,0,0,No
4,1,6265,6244,0,3,1,2,0,0,No
7,1,6265,6244,0,3,1,2,0,0,No
9,2,6265,6244,0,3,1,2,0,0,No
11,2,6265,6244,0,3,1,2,0,0,No
5,1,6265,6244,0,3,1,2,0,0,No
7,1,6265,6244,0,3,1,2,0,0,No
3,1,6265,6244,0,1,1,2,0,0,No
3,1,6265,6244,0,1,1,2,0,0,No
3,1,6265,6244,0,2,1,2,0,0,No
3,1,6265,6244,0,1,1,2,0,0,No
5,1,6265,6244,0,0,1,2,0,0,No
3,1,6265,6244,0,0,1,2,0,0,No
8,2,6273,6247,0,0,1,2,0,0,Yes
3,1,6108,6102,0,2,1,2,0,1,No
6,3,6502,6146,0,3,1,2,0,0,No
8,2,6502,6146,0,4,1,2,0,0,No
9,2,6502,6146,0,0,1,2,0,0,Yes
8,2,6502,6146,0,1,1,2,0,0,Yes
14,5,6548,6187,0,12,1,2,0,0,Yes
41,9,6147,6141,0,15,1,2,0,1,Yes
3,1,6441,6109,0,1,1,2,0,0,No
8,2,7009,6107,0,0,1,2,0,0,No
5,1,6684,6102,0,2,1,2,0,0,No
3,1,6119,6101,0,1,1,2,0,0,No
8,2,6807,6105,0,0,1,2,0,0,No
5,1,6147,6138,0,2,1,2,0,0,No
3,1,6135,6134,0,1,1,2,0,0,No
8,2,6135,6134,0,0,1,2,0,0,No
5,1,6135,6134,0,1,1,2,0,0,No
11,3,6135,6134,0,5,1,2,0,0,No
5,1,6135,6134,0,1,1,2,0,0,No
4,1,6420,6415,0,0,1,2,0,0,No
3,1,6412,6411,0,0,1,2,0,0,No
3,1,6412,6411,0,0,1,2,0,0,No
2,1,6412,6411,0,0,1,2,0,0,Yes
5,3,6412,6411,0,0,1,2,0,0,No
11,3,6412,6411,0,9,1,2,0,0,Yes
17,4,6412,6411,0,8,1,2,0,0,Yes
5,1,6412,6411,0,3,1,2,0,0,No
7,1,6412,6411,0,3,1,2,0,0,No
4,1,6412,6411,0,3,1,2,0,0,No
7,1,6412,6411,0,3,1,2,0,0,No
4,1,6412,6411,0,3,1,2,0,0,No
7,1,6412,6411,0,3,1,2,0,0,No
9,2,6412,6411,0,3,1,2,0,0,No
11,2,6412,6411,0,3,1,2,0,0,No
5,1,6412,6411,0,3,1,2,0,0,No
7,1,6412,6411,0,3,1,2,0,0,No
3,1,6412,6411,0,1,1,2,0,0,No
3,1,6412,6411,0,1,1,2,0,0,No
3,1,6412,6411,0,2,1,2,0,0,No
3,1,6412,6411,0,1,1,2,0,0,No
5,1,6412,6411,0,0,1,2,0,0,No
3,1,6412,6411,0,0,1,2,0,0,No
8,2,6412,6411,0,0,1,2,0,0,Yes
3,1,6412,6411,0,2,1,2,0,1,No
6,3,6412,6411,0,3,1,2,0,0,No
8,2,6412,6411,0,4,1,2,0,0,No
9,2,6412,6411,0,0,1,2,0,0,Yes
8,2,6412,6411,0,1,1,2,0,0,Yes
11,4,6412,6411,0,9,1,2,0,0,Yes
32,7,6412,6411,0,10,1,2,0,1,Yes
3,1,6412,6411,0,1,1,2,0,0,No
8,2,6412,6411,0,0,1,2,0,0,No
5,1,6412,6411,0,2,1,2,0,0,No
3,1,6412,6411,0,1,1,2,0,0,No
5,1,6412,6411,0,0,1,2,0,0,No
5,1,6412,6411,0,0,1,2,0,0,No
4,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
2,1,7831,7829,0,0,1,2,0,0,Yes
6,2,7831,7829,0,2,1,2,0,0,No
11,2,7831,7829,0,8,1,2,0,0,Yes
17,3,7831,7829,0,7,1,2,0,0,Yes
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
9,2,7831,7829,0,3,1,2,0,0,No
11,2,7831,7829,0,3,1,2,0,0,No
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,2,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,Yes
3,1,7831,7829,0,2,1,2,0,1,No
6,3,7831,7829,0,3,1,2,0,0,No
8,2,7831,7829,0,4,1,2,0,0,No
13,3,7831,7829,0,1,1,2,0,0,Yes
8,2,7831,7829,0,1,1,2,0,0,Yes
14,5,7831,7829,0,8,1,2,0,0,Yes
34,7,7831,7829,0,11,1,2,0,1,Yes
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
7,2,7831,7829,0,1,1,2,0,0,No
4,1,7831,7829,0,2,1,2,0,0,No
10,3,7831,7829,0,2,1,2,0,0,No
7,2,7831,7829,0,3,1,2,0,0,No
8,2,7831,7829,0,2,1,2,0,0,No
4,1,7831,7829,0,1,1,2,0,0,No
4,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
10,1,7831,7829,0,1,1,2,0,0,Yes
25,17,7831,7829,0,13,1,2,0,0,No
41,12,7831,7829,0,32,1,2,0,0,Yes
62,13,7831,7829,0,33,1,2,0,0,Yes
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
9,2,7831,7829,0,3,1,2,0,0,No
11,2,7831,7829,0,3,1,2,0,0,No
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,2,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,Yes
3,1,7831,7829,0,2,1,2,0,1,No
6,3,7831,7829,0,3,1,2,0,0,No
8,2,7831,7829,0,4,1,2,0,0,No
13,3,7831,7829,0,1,1,2,0,0,Yes
8,2,7831,7829,0,1,1,2,0,0,Yes
44,15,7831,7829,0,38,1,2,0,0,Yes
114,25,7831,7829,0,39,1,2,0,1,Yes
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
7,2,7831,7829,0,1,1,2,0,0,No
10,3,7831,7829,0,2,1,2,0,0,No
8,2,7831,7829,0,2,1,2,0,0,No
4,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,2,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
4,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,Yes
5,3,7831,7829,0,2,1,2,0,0,No
8,2,7831,7829,0,6,1,2,0,0,Yes
13,3,7831,7829,0,5,1,2,0,0,Yes
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
4,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
9,2,7831,7829,0,3,1,2,0,0,No
11,2,7831,7829,0,3,1,2,0,0,No
5,1,7831,7829,0,3,1,2,0,0,No
7,1,7831,7829,0,3,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
3,1,7831,7829,0,2,1,2,0,0,No
3,1,7831,7829,0,1,1,2,0,0,No
5,1,7831,7829,0,0,1,2,0,0,No
3,1,7831,7829,0,0,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,Yes
3,1,7831,7829,0,2,1,2,0,1,No
6,3,7831,7829,0,3,1,2,0,0,No
8,2,7831,7829,0,4,1,2,0,0,No
9,2,7831,7829,0,0,1,2,0,0,Yes
8,2,7831,7829,0,1,1,2,0,0,Yes
8,3,7831,7829,0,6,1,2,0,0,Yes
33,7,7831,7829,0,12,1,2,0,1,Yes
3,1,7831,7829,0,1,1,2,0,0,No
8,2,7831,7829,0,0,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
11,3,7831,7829,0,5,1,2,0,0,No
5,1,7831,7829,0,1,1,2,0,0,No
4,1,7831,7829,0,0,1,2,0,0,No
12,5,6147,6124,0,0,1,2,0,0,No
4,1,6147,6124,0,0,1,2,0,0,No
4,1,6102,6099,0,1,1,2,0,0,No
8,2,6154,6132,0,3,1,2,0,0,No
3,1,6305,6104,0,0,1,2,0,0,No
3,1,6119,6104,0,0,1,2,0,0,No
3,1,6121,6104,0,0,1,2,0,0,No
3,1,6105,6101,0,0,1,2,0,0,Yes
4,2,6263,6240,0,0,1,2,0,0,No
14,4,6258,6237,0,13,1,2,0,0,Yes
21,5,6258,6237,0,12,1,2,0,0,Yes
5,1,6258,6237,0,3,1,2,0,0,No
7,1,6258,6237,0,3,1,2,0,0,No
4,1,6258,6237,0,3,1,2,0,0,No
7,1,6258,6237,0,3,1,2,0,0,No
4,1,6258,6237,0,3,1,2,0,0,No
7,1,6258,6237,0,3,1,2,0,0,No
9,2,6258,6237,0,3,1,2,0,0,No
11,2,6258,6237,0,3,1,2,0,0,No
5,1,6258,6237,0,3,1,2,0,0,No
7,1,6258,6237,0,3,1,2,0,0,No
3,1,6258,6237,0,1,1,2,0,0,No
3,1,6258,6237,0,1,1,2,0,0,No
3,1,6258,6237,0,2,1,2,0,0,No
3,1,6258,6237,0,1,1,2,0,0,No
5,1,6258,6237,0,0,1,2,0,0,No
3,1,6258,6237,0,0,1,2,0,0,No
8,2,6266,6240,0,0,1,2,0,0,Yes
3,1,6114,6102,0,2,1,2,0,1,No
6,3,6255,6254,0,3,1,2,0,0,No
8,2,6255,6254,0,4,1,2,0,0,No
9,2,6255,6254,0,0,1,2,0,0,Yes
8,2,6255,6254,0,1,1,2,0,0,Yes
14,5,6255,6254,0,12,1,2,0,0,Yes
42,9,6255,6254,0,14,1,2,0,1,Yes
3,1,6255,6254,0,1,1,2,0,0,No
8,2,6255,6254,0,0,1,2,0,0,No
5,1,6255,6254,0,2,1,2,0,0,No
3,1,6255,6254,0,1,1,2,0,0,No
8,2,6255,6254,0,0,1,2,0,0,No
5,1,6255,6254,0,0,1,2,0,0,No
3,1,6255,6254,0,1,1,2,0,0,No
5,1,6255,6254,0,0,1,2,0,0,No
5,1,6255,6254,0,0,1,2,0,0,No
4,1,6287,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
3,1,6122,6104,0,0,1,2,0,0,No
3,1,6111,6103,0,1,1,2,0,0,Yes
6,4,6258,6235,0,2,1,2,0,0,No
11,3,6251,6230,0,9,1,2,0,0,Yes
17,4,6251,6230,0,8,1,2,0,0,Yes
5,1,6251,6230,0,3,1,2,0,0,No
7,1,6251,6230,0,3,1,2,0,0,No
4,1,6251,6230,0,3,1,2,0,0,No
7,1,6251,6230,0,3,1,2,0,0,No
4,1,6251,6230,0,3,1,2,0,0,No
7,1,6251,6230,0,3,1,2,0,0,No
9,2,6251,6230,0,3,1,2,0,0,No
11,2,6251,6230,0,3,1,2,0,0,No
5,1,6251,6230,0,3,1,2,0,0,No
7,1,6251,6230,0,3,1,2,0,0,No
3,1,6251,6230,0,1,1,2,0,0,No
3,1,6251,6230,0,1,1,2,0,0,No
3,1,6251,6230,0,2,1,2,0,0,No
3,1,6251,6230,0,1,1,2,0,0,No
5,1,6251,6230,0,0,1,2,0,0,No
3,1,6251,6230,0,0,1,2,0,0,No
8,2,6259,6233,0,0,1,2,0,0,Yes
3,1,6113,6102,0,2,1,2,0,1,No
6,3,6249,6248,0,3,1,2,0,0,No
8,2,6249,6248,0,4,1,2,0,0,No
9,2,6249,6248,0,0,1,2,0,0,Yes
8,2,6249,6248,0,1,1,2,0,0,Yes
11,4,6249,6248,0,9,1,2,0,0,Yes
37,8,6249,6248,0,14,1,2,0,1,Yes
3,1,6249,6248,0,1,1,2,0,0,No
8,2,6249,6248,0,0,1,2,0,0,No
5,1,6249,6248,0,2,1,2,0,0,No
3,1,6249,6248,0,1,1,2,0,0,No
8,2,6249,6248,0,0,1,2,0,0,No
5,1,6249,6248,0,1,1,2,0,0,No
11,3,6249,6248,0,5,1,2,0,0,No
5,1,6249,6248,0,1,1,2,0,0,No
4,1,6270,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
2,1,6118,6100,0,0,1,2,0,0,Yes
4,2,6123,6106,0,0,1,2,0,0,No
8,2,6249,6222,0,6,1,2,0,0,Yes
13,3,6235,6214,0,5,1,2,0,0,Yes
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
9,2,6235,6214,0,3,1,2,0,0,No
11,2,6235,6214,0,3,1,2,0,0,No
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,2,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
5,1,6235,6214,0,0,1,2,0,0,No
3,1,6235,6214,0,0,1,2,0,0,No
8,2,6243,6217,0,0,1,2,0,0,Yes
3,1,6211,6207,0,2,1,2,0,1,No
6,3,6205,6204,0,3,1,2,0,0,No
8,2,6205,6204,0,4,1,2,0,0,No
9,2,6205,6204,0,0,1,2,0,0,Yes
8,2,6205,6204,0,1,1,2,0,0,Yes
8,3,6205,6204,0,6,1,2,0,0,Yes
28,6,6205,6204,0,8,1,2,0,1,Yes
3,1,6205,6204,0,1,1,2,0,0,No
8,2,6205,6204,0,0,1,2,0,0,No
5,1,6205,6204,0,2,1,2,0,0,No
4,1,6270,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
2,1,6118,6100,0,0,1,2,0,0,Yes
4,2,6123,6106,0,0,1,2,0,0,No
8,2,6249,6222,0,6,1,2,0,0,Yes
13,3,6235,6214,0,5,1,2,0,0,Yes
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
9,2,6235,6214,0,3,1,2,0,0,No
11,2,6235,6214,0,3,1,2,0,0,No
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,2,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
5,1,6235,6214,0,0,1,2,0,0,No
3,1,6235,6214,0,0,1,2,0,0,No
8,2,6243,6217,0,0,1,2,0,0,Yes
3,1,6211,6207,0,2,1,2,0,1,No
6,3,6205,6204,0,3,1,2,0,0,No
8,2,6205,6204,0,4,1,2,0,0,No
9,2,6205,6204,0,0,1,2,0,0,Yes
8,2,6205,6204,0,1,1,2,0,0,Yes
8,3,6205,6204,0,6,1,2,0,0,Yes
28,6,6205,6204,0,8,1,2,0,1,Yes
3,1,6205,6204,0,1,1,2,0,0,No
8,2,6205,6204,0,0,1,2,0,0,No
5,1,6205,6204,0,2,1,2,0,0,No
4,1,6270,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
2,1,6118,6100,0,0,1,2,0,0,Yes
4,2,6123,6106,0,0,1,2,0,0,No
8,2,6249,6222,0,6,1,2,0,0,Yes
13,3,6235,6214,0,5,1,2,0,0,Yes
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
4,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
9,2,6235,6214,0,3,1,2,0,0,No
11,2,6235,6214,0,3,1,2,0,0,No
5,1,6235,6214,0,3,1,2,0,0,No
7,1,6235,6214,0,3,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
3,1,6235,6214,0,2,1,2,0,0,No
3,1,6235,6214,0,1,1,2,0,0,No
5,1,6235,6214,0,0,1,2,0,0,No
3,1,6235,6214,0,0,1,2,0,0,No
8,2,6243,6217,0,0,1,2,0,0,Yes
3,1,6211,6207,0,2,1,2,0,1,No
6,3,6205,6204,0,3,1,2,0,0,No
8,2,6205,6204,0,4,1,2,0,0,No
9,2,6205,6204,0,0,1,2,0,0,Yes
8,2,6205,6204,0,1,1,2,0,0,Yes
8,3,6205,6204,0,6,1,2,0,0,Yes
28,6,6205,6204,0,8,1,2,0,1,Yes
3,1,6205,6204,0,1,1,2,0,0,No
8,2,6205,6204,0,0,1,2,0,0,No
5,1,6205,6204,0,2,1,2,0,0,No
4,1,6362,6107,0,0,1,2,0,0,No
3,1,6135,6104,0,0,1,2,0,0,No
3,1,6122,6104,0,0,1,2,0,0,No
3,1,6112,6104,0,0,1,2,0,0,No
3,1,6108,6104,0,0,1,2,0,0,No
3,1,6108,6104,0,0,1,2,0,0,No
3,1,6324,6301,0,0,1,2,0,0,No
3,1,6315,6294,0,0,1,2,0,0,No
5,1,6315,6294,0,1,1,2,0,0,Yes
9,6,6315,6294,0,3,1,2,0,0,No
26,8,6315,6294,0,23,1,2,0,0,Yes
37,9,6315,6294,0,22,1,2,0,0,Yes
5,1,6315,6294,0,3,1,2,0,0,No
7,1,6315,6294,0,3,1,2,0,0,No
4,1,6315,6294,0,3,1,2,0,0,No
7,1,6315,6294,0,3,1,2,0,0,No
4,1,6315,6294,0,3,1,2,0,0,No
